author_name,author_id
"Li,Jinlong",69856
"Xu,Qiang",69857
"He,Long",69858
"Raznikov,VV",69859
"Pikhtelev,AR",69860
"Dodonov,AF",69861
"Raznikova,MO",69862
"Roth,PhillipH",69863
"Gadebusch-Bondio,Mariacarla",69864
"Han,Yutong",69865
"Yang,Ya",69866
"Yin,Xin",69867
"Chen,Zhiyu",69868
"Yang,Danni",69869
"Yang,Yongping",69870
"Yang,Yunqiang",69871
"Yang,Xuefei",69872
"Elsaid,Nada",69873
"Mustafa,Wessam",69874
"Saied,Ahmed",69875
"Kellermann,KI",69876
"Thompson,AR",69877
"D'Attellis,CE",69878
"Isaacson,SI",69879
"Sirne,RO",69880
"Guo,Lianping",69881
"Ye,Peng",69882
"Tian,Yu",69883
"Zeng,Hao",69884
"Meng,Jie",69885
"Shi,Lei",69886
"Zheng,Xin-Wen",69887
"Avci,Engin",69888
"Gulten,Arif",69889
"Lo,Yu-Lung",69890
"Chuang,Chi-Hsin",69891
"Fuentes,NO",69892
"Favret,EA",69893
"Chaudhry,MuhammadHamid",69894
"Ahmad,Anuar",69895
"Gulzar,Qudsia",69896
"Farid,MuhammadShahid",69897
"Shahabi,Himan",69898
"Al-Ansari,Nadhir",69899
"Siegel,EL",69900
"Templeton,AW",69901
"Hensley,KL",69902
"McFadden,MA",69903
"Baxter,KG",69904
"Murphey,MD",69905
"Cronin,PE",69906
"Gesell,RG",69907
"Dwyer,SJ3rd",69908
"George,AS",69909
"Morgan,R",69910
"Larson,E",69911
"LeFevre,A",69912
"Lado,MJ",69913
"Méndez,AJ",69914
"Stepanov,Andrey",69915
"Bell,RJ",69916
"Sawada,Akira",69917
"Yoda,Kiyoshi",69918
"Kokubo,Masaki",69919
"Kunieda,Tatsuya",69920
"Nagata,Yasushi",69921
"Hiraoka,Masahiro",69922
"Kim,Jung-Hoon",69923
"Park,Minbeom",69924
"Kato,Jun-Ichi",69925
"Matsumura,Tatsuki",69926
"Rasinger,GA",69927
"Neuwirth-Riedl,K",69928
"Kment,G",69929
"Jalab,HamidA",69930
"Subramaniam,Thamarai",69931
"Ibrahim,RabhaW",69932
"Kahtan,Hasan",69933
"Noor,NurulFMohd",69934
"May,Tim",69935
"Hyett,Craig",69936
"Griebel,Robert",69937
"Fourney,Daryl",69938
"Meguro,Kotoo",69939
"Resch,Lothar",69940
"Sharma,RajendraK",69941
"Perrin,DD",69942
"Rogers,LindaJ",69943
"Solé-Casals,Jordi",69944
"Anchustegui-Echearte,Iker",69945
"Marti-Puig,Pere",69946
"Calvo,PilarM",69947
"Bergareche,Alberto",69948
"Sánchez-Méndez,JoséIgnacio",69949
"Lopez-de-Ipina,Karmele",69950
"Wang,Shuo",69951
"Zhao,Ji-zong",69952
"Wang,Rong",69953
"Qi,Wei",69954
"Dietz,TE",69955
"Diller,KR",69956
"Aggarwal,JK",69957
"Nawkarkar,Prachi",69958
"Chugh,Sagrika",69959
"Sharma,Surbhi",69960
"Jain,Mukesh",69961
"Kajla,Sachin",69962
"Kumar,Shashi",69963
"Hughes,SW",69964
"D'Arcy,TJ",69965
"Maxwell,DJ",69966
"Saunders,JE",69967
"Chinn,S",69968
"Sheppard,RJ",69969
"Yoshida,D",69970
"Sawada,A",69971
"Kamiike,O",69972
"Ogawa,Y",69973
"Maeda,T",69974
"Yoshida,S",69975
"Lee,ChristophI",69976
"Lehman,ConstanceD",69977
"Ozyurt,Fatih",69978
"Andrews,NLP",69979
"Ferguson,T",69980
"Rangaswamy,AMM",69981
"Bernicky,AR",69982
"Henning,N",69983
"Dudelzak,A",69984
"Reich,O",69985
"Barnes,JA",69986
"Loock,H-P",69987
"Bansal,GJ",69988
"Dai,RL",69989
"Zhang,W",69990
"Xing,GS",69991
"Cui,KR",69992
"Wang,YF",69993
"Ziaee,Ali",69994
"Dankwart,Colin",69995
"Minniti,Marco",69996
"Trolinger,James",69997
"Dunn-Rankin,Derek",69998
"Khramtsov,AI",69999
"Isianov,NN",70000
"Khorzhevskiĭ,VA",70001
"Chang,Lei",70002
"Zhang,Qi",70003
"Liu,Hongda",70004
"Zhang,Yonghong",70005
"Xie,Weilin",70006
"Zhou,Qian",70007
"Bretenaker,Fabien",70008
"Xia,Zongyang",70009
"Shi,Hongxiao",70010
"Dong,Yi",70011
"Xiao,Shijun",70012
"Weiner,AndrewM",70013
"Philip-Joet,FF",70014
"Rey,MF",70015
"DiCroco,AA",70016
"Reynaud-Gaubert,MJ",70017
"Arnaud,AG",70018
"Collecchia,Giampaolo",70019
"Egolf,DP",70020
"Kennedy,WA",70021
"Larson,VD",70022
"Mäkitalo,Markku",70023
"Foi,Alessandro",70024
"Du,Junjie",70025
"Zhang,Hongyi",70026
"Wang,Xinyi",70027
"Xu,Weihan",70028
"Lu,Liangjun",70029
"Chen,Jianping",70030
"Zhou,Linjie",70031
"Sebern,MJ",70032
"Horgan,JD",70033
"Meade,RC",70034
"Kronenwetter,CM",70035
"Ruetz,PP",70036
"Yeh,EL",70037
"Tajahuerce,Enrique",70038
"Wang,Zhigao",70039
"Wang,Mei",70040
"Jiang,Jie",70041
"Lan,Xinsheng",70042
"Wang,Fangqiang",70043
"Geng,Zhi",70044
"Tian,Qianqian",70045
"Onchis-Moaca,Darian",70046
"Zappalá,Simone",70047
"Goţia,SmarandaLaura",70048
"Real,Pedro",70049
"Pricop,Marius",70050
"Buendia,Ruben",70051
"Iannoti,Nicholas",70052
"Ramsden,Emma",70053
"O'Regan,Paul",70054
"Swift,Jason",70055
"Lockwood,Sarah",70056
"Jackson,DavidJ",70057
"Dennis,Glynn",70058
"Hagger,Lynn",70059
"Havsol,Jesper",70060
"Godinho,MyronAnthony",70061
"Borda,Ann",70062
"Kostkova,Patty",70063
"Molnar,Andreea",70064
"Liaw,Siaw-Teng",70065
"Trippi,D",70066
"Russo,G",70067
"Talone,P",70068
"Caramella,D",70069
"Pérez,P",70070
"Santos,A",70071
"Vaquero,JJ",70072
"deTrafford,JC",70073
"Khan,O",70074
"Lafferty,K",70075
"Cotton,LT",70076
"Potter,C",70077
"Chen,Xudong",70078
"Robertson,WM",70079
"Parker,JM",70080
"Despain,AM",70081
"Baker,DJ",70082
"Steed,AJ",70083
"Tohmatsu,T",70084
"Liu,Yifan",70085
"Yu,Panpan",70086
"Hu,Xinyao",70087
"Wang,Ziqiang",70088
"Li,Yinmei",70089
"Gong,Lei",70090
"Malallah,Ra'ed",70091
"Ryle,JamesP",70092
"Arcelli,C",70093
"Cordella,LP",70094
"Levialdi,S",70095
"Snekhalatha,U",70096
"Anburajan,M",70097
"Elgendi,Mohamed",70098
"Bobhate,Prashant",70099
"Jain,Shreepal",70100
"Guo,Long",70101
"Rutledge,Jennifer",70102
"Coe,Yashu",70103
"Zemp,Roger",70104
"Schuurmans,Dale",70105
"Adatia,Ian",70106
"Lu,Wenhuan",70107
"Chen,Zonglei",70108
"Li,Ling",70109
"Cao,Xiaochun",70110
"Wei,Jianguo",70111
"Xiong,Naixue",70112
"Li,Jian",70113
"Dang,Jianwu",70114
"Malik,AhmedRaza",70115
"Boger,Jennifer",70116
"Pak,Fatemeh",70117
"Kanan,HamidrezaRashidy",70118
"Alikhassi,Afsaneh",70119
"Milosevic,Marina",70120
"Jankovic,Dragan",70121
"Peulic,Aleksandar",70122
"Markaki,VasilikiE",70123
"Asvestas,PantelisA",70124
"Matsopoulos,GeorgeK",70125
"Lu,Baiying",70126
"Kim,Juseong",70127
"Dunn,JessilynP",70128
"Almpani-Lekka,Dimitra",70129
"Pfeiffer,Sven",70130
"Schmidts,Christian",70131
"Seo,Seung-Il",70132
"Puentes,J",70133
"Roux,C",70134
"Garreau,M",70135
"Coatrieux,JL",70136
"Fuchs,M",70137
"Strauß,G",70138
"Werner,T",70139
"Bootz,F",70140
"Reiter,E",70141
"Chen,DJ",70142
"Chiang,FP",70143
"Chandra,ShekharS",70144
"Ruben,Gary",70145
"Jin,Jin",70146
"Li,Mingyan",70147
"Kingston,Andrew",70148
"Svalbe,Imants",70149
"Crozier,Stuart",70150
"Cai,Danjie",70151
"Zhao,Xiaojuan",70152
"Cen,Yuting",70153
"Zheng,Chujun",70154
"Han,Peng",70155
"Lee,Chong-Yong",70156
"Bullock,JohnP",70157
"Kennedy,GarethF",70158
"Bond,AlanM",70159
"Beekman,FJ",70160
"deJong,HW",70161
"Slijpen,ET",70162
"Toropova,LV",70163
"Alexandrov,DV",70164
"Rettenmayr,M",70165
"Liu,D",70166
"deWet,Carl",70167
"Yelland,Michael",70168
"Aoyagi,M",70169
"Harada,J",70170
"Gómez-Trigueros,IsabelMaría",70171
"YáñezdeAldecoa,Cristina",70172
"Fatemi,Mitra",70173
"Amini,Arash",70174
"Baboulaz,Loic",70175
"Vetterli,Martin",70176
"Waldman,DavidA",70177
"Lam,Kyle",70178
"Purkayastha,Sanjay",70179
"Kinross,JamesM",70180
"Guilfoyle,PS",70181
"Wiley,WJ",70182
"Kolenović,Ervin",70183
"Kolenović,Elam",70184
"Kreis,Thomas",70185
"vonKopylow,Christoph",70186
"Jüptner,Werner",70187
"OleGulsrud,Thor",70188
"Engan,Kjersti",70189
"Hanstveit,Thomas",70190
"Kirsch,Jacobo",70191
"Geller,BrianS",70192
"Jiang,Jianmin",70193
"Yao,Bin",70194
"Wason,AM",70195
"Lim,M",70196
"Hou,Yajing",70197
"Xu,Lijun",70198
"Chen,Lu",70199
"Venkatesh,SK",70200
"Wang,G",70201
"Seet,JE",70202
"Teo,LLS",70203
"Chong,VFH",70204
"Cohen,FS",70205
"Yang,Z",70206
"Huang,Z",70207
"Nissanov,J",70208
"Musanna,Farhan",70209
"Kumar,Sanjeev",70210
"Jia,Jianhua",70211
"Xiao,Xuan",70212
"Liu,Bingxiang",70213
"Sommer,C",70214
"Bostrom,G",70215
"Atkinson,D",70216
"Rice,A",70217
"Khazimullin,MV",70218
"Lebedev,YuA",70219
"Drucker,EliotG",70220
"Lauder,GeorgeV",70221
"Kim,Chankyu",70222
"Jung,Yunho",70223
"Lee,Seongjoo",70224
"Beynon,SB",70225
"Walker,FR",70226
"Rauch,AK",70227
"Ketterer,ManuelChristoph",70228
"Lapin,GD",70229
"Groothuis,DR",70230
"Deng,Z",70231
"Ni,D",70232
"Xiao,F",70233
"Xu,L",70234
"DeFiore,Luca",70235
"O'Brien,TJ",70236
"Sharbrough,FW",70237
"Westmoreland,BF",70238
"Busacker,NE",70239
"Korjian,Serge",70240
"Gibson,CMichael",70241
"Soares,CiroDantas",70242
"deLimaMorais,ThaynáMelo",70243
"Carlos,Roman",70244
"Martins,ManoelaDomingues",70245
"deAlmeida,OsleiPaes",70246
"Mariano,FernandaViviane",70247
"Altemani,Albina",70248
"Panda,Darshan",70249
"Molla,KutubuddinAli",70250
"Baig,MirzaJainul",70251
"Swain,Alaka",70252
"Behera,Deeptirekha",70253
"Dash,Manaswini",70254
"Redling,J",70255
"Akay,M",70256
"Saur,R",70257
"Schramm,U",70258
"Steinhoff,R",70259
"Wolff,HH",70260
"Halamka,John",70261
"Cerrato,Paul",70262
"May,JG",70263
"Hughes,LF",70264
"Chen,Shichao",70265
"Li,Chengshuai",70266
"Ma,Cheng",70267
"Poon,T-C",70268
"Zhu,Yizheng",70269
"Qu,Zhe",70270
"Fang,Xufei",70271
"Su,Honghong",70272
"Feng,Xue",70273
"Baumbach,Torsten",70274
"Kolenovic,Ervin",70275
"Kebbel,Volker",70276
"Bashashati,Ali",70277
"McPherson,Andrew",70278
"Roth,Andrew",70279
"Shumansky,Karey",70280
"Yap,Damian",70281
"Rosner,Jamie",70282
"Smith,MaiaA",70283
"Nielsen,Cydney",70284
"Giné,Eva",70285
"Mungall,Andrew",70286
"Moore,Richard",70287
"Morin,RyanD",70288
"Johnson,NathalieA",70289
"Tousseyn,Thomas",70290
"Dogan,Ahmet",70291
"Liu,GW",70292
"Lu,Y",70293
"Shameer,Khader",70294
"Zhang,Youyi",70295
"Prokop,Andrzej",70296
"Nampally,Sreenath",70297
"N,ImranKhanA",70298
"Weatherall,Jim",70299
"Iacona,ReneeBailey",70300
"Khan,FaisalM",70301
"Vahabi,Z",70302
"Amirfattahi,R",70303
"Mirzaei,Ar",70304
"Chung,HwanSeok",70305
"Chang,SunHyok",70306
"Kim,Kwangjoon",70307
"Mohan,NandiganaKrishna",70308
"Kothiyal,MahendraPrasad",70309
"Chang,CM",70310
"Turnquist,Casmir",70311
"Roberts-Gant,Sharon",70312
"Hemsworth,Helen",70313
"White,Kieron",70314
"Browning,Lisa",70315
"Rees,Gabrielle",70316
"Roskell,Derek",70317
"Verrill,Clare",70318
"Virard,François",70319
"Millet,Catherine",70320
"Bienfait,Alexandre",70321
"Ducret,Maxime",70322
"Venuturupalli,RSwamy",70323
"Sufka,Paul",70324
"Bhana,Suleman",70325
"DiBaja,GS",70326
"Vieth,JB",70327
"Kober,H",70328
"Grummich,P",70329
"Hasan,Nayeem",70330
"Islam,MdSaiful",70331
"Chen,Wenyu",70332
"Kabir,MuhammadAshad",70333
"Al-Ahmadi,Saad",70334
"Atreja,Ashish",70335
"Francis,Sandesh",70336
"Kurra,Sravya",70337
"Kabra,Rajesh",70338
"Leung,Valerie",70339
"Tharmalingam,Sukirtha",70340
"Cooper,Janet",70341
"Charlebois,Maureen",70342
"Brodziak,A",70343
"Suchan,L",70344
"Barlow,JS",70345
"Germann,Jurgen",70346
"Rohde,GustavoK",70347
"Ozolek,JohnA",70348
"Parwani,AnilV",70349
"Secundo,Giustina",70350
"Mele,Gioconda",70351
"Vecchio,PasqualeDel",70352
"Elia,Gianluca",70353
"Margherita,Alessandro",70354
"Ndou,Valentina",70355
"Soulez,Ferréol",70356
"Denis,Loïc",70357
"Fournier,Corinne",70358
"Thiébaut,Eric",70359
"Goepfert,Charles",70360
"Prinstein,MitchellJ",70361
"Nesi,Jacqueline",70362
"Telzer,EvaH",70363
"Vaidya,SPrasanth",70364
"Camattari,Andrea",70365
"Goh,Amelia",70366
"Yip,LianYee",70367
"Tan,AndyHeeMeng",70368
"Ng,SzeWai",70369
"Tran,Anthony",70370
"Liu,Gaowen",70371
"Liachko,Ivan",70372
"Dunham,MaitreyaJ",70373
"Rancati,Giulia",70374
"Yu,Wenhui",70375
"Jiang,Tan",70376
"Lazic,V",70377
"Pjevac,N",70378
"Masic,A",70379
"Milutinovic,L",70380
"Sijak,D",70381
"Balenovic,A",70382
"Reis-Marques,Carlos",70383
"Figueiredo,Ronnie",70384
"deCastroNeto,Miguel",70385
"Ionasec,RazvanIoan",70386
"Heigl,Benno",70387
"Hornegger,Joachim",70388
"Yang,Tsung-Lung",70389
"Lin,Chia-Hung",70390
"Chen,Wei-Ling",70391
"Lin,Hsin-Yu",70392
"Su,Chen-San",70393
"Liang,Chih-Kuang",70394
"Lyng,KarenMarie",70395
"Jensen,Sanne",70396
"Bruun-Rasmussen,Morten",70397
"Cohen,Limor",70398
"Walt,DavidR",70399
"Lv,Risheng",70400
"Fu,Qiang",70401
"Chen,Weiping",70402
"Yin,Liang",70403
"Liu,Xiaowei",70404
"Longhi,Julien",70405
"DeBruine,LisaM",70406
"Pejović,MilićM",70407
"Denić,DraganB",70408
"Pejović,MomčiloM",70409
"Nešić,NikolaT",70410
"Vasović,Nikola",70411
"Kato,K",70412
"Nakanishi,M",70413
"Arata,Y",70414
"Teshima,R",70415
"Terao,T",70416
"Miyamoto,H",70417
"Hanaoka,F",70418
"Ui,M",70419
"Masuzawa,Y",70420
"Hiraishi,S",70421
"Jue,MihnSook",70422
"Kim,MoonHwan",70423
"Ko,JooYeon",70424
"Lee,ChangWoo",70425
"Rüping,Stefan",70426
"Zhang,Mingjie",70427
"Song,Fangbin",70428
"Watts,AM",70429
"Kennedy,RC",70430
"Thapa,Damber",70431
"Yao,Xincheng",70432
"Rousseau,J",70433
"Gibon,D",70434
"Coste,E",70435
"Blond,S",70436
"Pertuzon,B",70437
"Coche,B",70438
"Vasseur,C",70439
"Marchandise,X",70440
"Meziani,F",70441
"Debbal,SM",70442
"Atbi,A",70443
"Lei,Xue",70444
"Holzleitner,IrisJ",70445
"Perrett,DavidI",70446
"Valverde,F",70447
"Shishkovskiy,IgorV",70448
"Morozov,YuryG",70449
"Kuznetsov,MaximV",70450
"Parkin,IvanP",70451
"Martinón-Torres,María",70452
"VanEycke,Yves-Rémi",70453
"Allard,Justine",70454
"Salmon,Isabelle",70455
"Debeir,Olivier",70456
"Decaestecker,Christine",70457
"Chin,S",70458
"Panda,B",70459
"Damaser,MS",70460
"Majerus,SJA",70461
"Gombás,Péter",70462
"Skepper,JeremyN",70463
"Hegyi,László",70464
"Yamamoto,S",70465
"Nakajima,Y",70466
"Tamura,S",70467
"Sato,Y",70468
"Harino,S",70469
"Pool,Javad",70470
"Hassandoust,Farkhondeh",70471
"Akhlaghpour,Saeed",70472
"Genin,J",70473
"Wei,Jie",70474
"Goyal,Shilpi",70475
"Geradts,ZJ",70476
"Bijhold,J",70477
"Hermsen,R",70478
"Murtagh,F",70479
"Lachman,Nirusha",70480
"Pawlina,Wojciech",70481
"Frère,C",70482
"Leseberg,D",70483
"Ribak,E",70484
"Roddier,C",70485
"Roddier,F",70486
"Breckinridge,JB",70487
"Sanjak,M",70488
"Konopacki,R",70489
"Capasso,R",70490
"Roelke,KA",70491
"Peper,SM",70492
"Houdek,AM",70493
"Waclawik,A",70494
"Brooks,BR",70495
"Nishitsuji,Takashi",70496
"Suzuki,S",70497
"Abe,K",70498
"Gruson,David",70499
"Verneuil,Laurence",70500
"Leboeuf,Christophe",70501
"Bousquet,Guilhem",70502
"Brugiere,Charlotte",70503
"Elbouchtaoui,Morad",70504
"Plassa,Louis-François",70505
"Peraldi,Marie-Noelle",70506
"Lebbé,Celeste",70507
"Ratajczak,Philippe",70508
"Janin,Anne",70509
"Vitali,A",70510
"Salmoiraghi,P",70511
"Butti,I",70512
"Pompei,L",70513
"Sarti,E",70514
"Caverni,L",70515
"Petroboni,E",70516
"Merli,R",70517
"Remuzzi,A",70518
"Mishra,Parul",70519
"Mishra,Nishchol",70520
"Sharma,Sanjeev",70521
"Patel,Ravindra",70522
"Bingham,Gordon",70523
"Tong,Erica",70524
"Poole,Susan",70525
"Ross,Paul",70526
"Dooley,Michael",70527
"Schipper,J",70528
"Tilders,FJ",70529
"Ploem,JS",70530
"Chen,Yang",70531
"Deng,Na",70532
"Xin,Bin-Jie",70533
"Xing,Wen-Yu",70534
"Zhang,Zheng-Ye",70535
"Sahu,Biswajyoti",70536
"Pihlajamaa,Päivi",70537
"Zhang,Kaiyang",70538
"Palin,Kimmo",70539
"Ahonen,Saija",70540
"Cervera,Alejandra",70541
"Ristimäki,Ari",70542
"Aaltonen,LauriA",70543
"Hautaniemi,Sampsa",70544
"Taipale,Jussi",70545
"Ferrante,Michele",70546
"Ascoli,GiorgioA",70547
"Dong,Yixuan",70548
"Shao,Bo",70549
"Lou,Bingjie",70550
"Ni,Chenchen",70551
"Wu,Xuting",70552
"Méndez-Aparicio,MDolores",70553
"Jiménez-Zarco,Ana",70554
"Izquierdo-Yusta,Alicia",70555
"Blazquez-Resino,JuanJose",70556
"Gao,Jie",70557
"Yao,Lixia",70558
"Xiao,Xiao",70559
"Li,Peizhe",70560
"Yoshida,H",70561
"Nishikawa,RM",70562
"Schmidt,RA",70563
"Régnier,Faustine",70564
"Chauvel,Louis",70565
"Lujan,AE",70566
"Marik,PaulE",70567
"Fuller,Christopher",70568
"Levitov,Alexander",70569
"Moll,Elizabeth",70570
"Koehler,FW4th",70571
"Combs,RJ",70572
"Knapp,RB",70573
"Kroutil,RT",70574
"Demski,Hans",70575
"Hildebrand,Claudia",70576
"Brass,Anton",70577
"Jedamzik,Siegfried",70578
"Engelbrecht,Rolf",70579
"Sanderink,GC",70580
"Dove,SB",70581
"Tronje,G",70582
"Azami,Hamed",70583
"Escudero,Javier",70584
"Darzi,Ali",70585
"Sanei,Saeid",70586
"Senthilkumar,Balasubramaniam",70587
"Umamaheswari,Govindaswamy",70588
"Peters,Jan",70589
"Suchan,Boris",70590
"Zhang,Yaxin",70591
"Daum,Irene",70592
"Noor,NorlizaMohd",70593
"Rijal,OmarMohd",70594
"Yunus,Ashari",70595
"Abu-Bakar,SAR",70596
"vanBemmel,JH",70597
"Zywietz,C",70598
"Kors,JA",70599
"Bettayeb,Fairouz",70600
"Rachedi,Tarek",70601
"Benbartaoui,Hamid",70602
"Ko,HW",70603
"Yoo,SK",70604
"Kim,WK",70605
"Lee,HS",70606
"Lee,HY",70607
"Gharavi,H",70608
"Alamouti,SM",70609
"Arriaga-Hernández,JA",70610
"Granados-Agustín,F",70611
"Cornejo-Rodríguez,A",70612
"Hamam,H",70613
"Fracasso,B",70614
"deBougrenetdelaTocnaye,JL",70615
"Wu,Qiong",70616
"Xiang,Yating",70617
"Chen,Yizhao",70618
"Sheon,AmyR",70619
"Mills,GodfreyA",70620
"Abdel-Azim,MS",70621
"Hottinger,CF",70622
"Vazquez-Corral,Javier",70623
"Bertalmío,Marcelo",70624
"Kahle,AB",70625
"Madura,DP",70626
"Soha,JM",70627
"Gullslett,MonikaK",70628
"Kristiansen,Eli",70629
"Lu,Chengyu",70630
"Wu,Tie",70631
"Kuziemsky,Craig",70632
"Nøhr,Christian",70633
"Marcilly,Romaric",70634
"Dusseljee-Peute,Linda",70635
"Zhu,Xinxin",70636
"Elkin,PeterL",70637
"Bredt,Stephan",70638
"Li,Shan",70639
"Chen,Yuan-yuan",70640
"Wang,Zhi-bin",70641
"Zhang,Min-juan",70642
"Jing,Ning",70643
"Jung,J",70644
"Strauss,D",70645
"Sinnwell,T",70646
"Hohenberg,G",70647
"Fries,R",70648
"Wern,H",70649
"Schieffer,H",70650
"Heisel,A",70651
"Choyke,PL",70652
"Putnam,BJ",70653
"Koby,M",70654
"Mossy,G",70655
"Feuerstein,IM",70656
"Summers,R",70657
"Vincent-Hamelin,E",70658
"Sarmiento,JM",70659
"delaPuente,JM",70660
"Vicente,M",70661
"Liu,Da",70662
"Xu,Ming",70663
"Niu,Dongxiao",70664
"Wang,Shoukai",70665
"Liang,Sai",70666
"Nazarenko,SI",70667
"Korolev,SV",70668
"Chaturvedi,AK",70669
"Malov,AG",70670
"Kramer,AA",70671
"Homburg,Christian",70672
"Wielgos,DominikM",70673
"Jacchia,Sara",70674
"Kagkli,Dafni-Maria",70675
"Lievens,Antoon",70676
"Angers-Loustau,Alexandre",70677
"Savini,Christian",70678
"Emons,Hendrik",70679
"Mazzara,Marco",70680
"Brüllmann,Dan",70681
"Seelge,Martin",70682
"Schömer,Elmar",70683
"Schulze,Ralf",70684
"Schwanecke,Ulrich",70685
"Yin,Kathleen",70686
"Coiera,Enrico",70687
"Jung,Joshua",70688
"Rohilla,Urvashi",70689
"Lau,AnnieYS",70690
"Chabuka,BeautyK",70691
"Kalivas,JohnH",70692
"Kubo,TadeuTA",70693
"Moraes,EderR",70694
"Secaf,Marie",70695
"Troncon,LuizEA",70696
"Rossi,Marco",70697
"Schüpfer,Guido",70698
"Mauch,Jacqueline",70699
"Zhou,Ximing",70700
"Ma,Ling",70701
"Brown,William",70702
"Little,JamesV",70703
"Chen,AmyY",70704
"Myers,LarryL",70705
"Sumer,BaranD",70706
"Pincu,M",70707
"Kimme-Smith,C",70708
"Norman,A",70709
"Hill,Trevor",70710
"Reynolds,Scott",70711
"Balk,Ted",70712
"Sötje,G",70713
"Schröder,D",70714
"Haferlach,T",70715
"Xu,Jun",70716
"Liu,Zhi-Wei",70717
"Jiang,Nan",70718
"Zhu,Zhen-Min",70719
"Liu,Hai-Wen",70720
"Li,Bin-Cheng",70721
"Katkovnik,Vladimir",70722
"Migukin,Artem",70723
"Astola,Jaakko",70724
"Fialho,FranciscoAP",70725
"Santos,PalomaMaria",70726
"Braga,MarcusdeMelo",70727
"Thaler,Anelise",70728
"Rieppo,L",70729
"Saarakkala,S",70730
"Närhi,T",70731
"Holopainen,J",70732
"Lammi,M",70733
"Helminen,HJ",70734
"Jurvelin,JS",70735
"Rieppo,J",70736
"Seifozzakerini,Sajjad",70737
"Yau,Wei-Yun",70738
"Mao,Kezhi",70739
"Nejati,Hossein",70740
"Lemoine,D",70741
"Biraben,A",70742
"Barillot,C",70743
"Jeong,Hoon",70744
"Choi,Jaewu",70745
"Seo,Seong-Heon",70746
"Park,Jinhyung",70747
"Wi,HM",70748
"Lee,WR",70749
"Kim,HS",70750
"Lee,TG",70751
"Kim,YS",70752
"Kang,Jin-Seob",70753
"Bog,MG",70754
"Yokota,Y",70755
"Mase,A",70756
"Parakh,Kapil",70757
"Druz,Regina",70758
"Graham,GarthN",70759
"Hayek,SalimS",70760
"Maddox,ThomasM",70761
"Majmudar,MaulikD",70762
"Shah,BimalR",70763
"Garcia,Ariadna",70764
"Balasubramanian,Vidhya",70765
"Lee,Justin",70766
"Gardner,Rebecca",70767
"Gummidipundi,Santosh",70768
"Hung,Grace",70769
"Ferris,Todd",70770
"Cheung,Lauren",70771
"Granger,Christopher",70772
"Kowey,Peter",70773
"Rumsfeld,John",70774
"Russo,Andrea",70775
"Hills,MellianieTure",70776
"Talati,Nisha",70777
"Nag,Divya",70778
"Stein,Jeffrey",70779
"Tsay,David",70780
"Desai,Sumbul",70781
"Mahaffey,Kenneth",70782
"Turakhia,Mintu",70783
"Perez,Marco",70784
"Hedlin,Haley",70785
"Desai,Manisha",70786
"Meng,Xianjing",70787
"Yin,Yilong",70788
"Yang,Gongping",70789
"Xi,Xiaoming",70790
"Bereznoy,AV",70791
"Saygitov,RT",70792
"Yassin,AliA",70793
"Fricke-Begemann,T",70794
"Burke,J",70795
"Pan,Chao",70796
"Lv,Zhicheng",70797
"Hua,Xia",70798
"Li,Hongyan",70799
"PoorsattarBejehMir,Arash",70800
"PoorsattarBejehMir,Morvarid",70801
"Liang,QiaoKang",70802
"Long,JianYong",70803
"Nan,Yang",70804
"Coppola,Gianmarc",70805
"Zou,KunLin",70806
"Zhang,Dan",70807
"Raman,Jai",70808
"Reddy,Vijaya",70809
"Ghetler,Andrew",70810
"Tella,RichardP",70811
"Han,Yang",70812
"Moon,ChristopherR",70813
"Hoke,CharlesD",70814
"Nakashima,Naoki",70815
"Kawczak,Steven",70816
"Fernandez,Anthony",70817
"Frampton,Bethany",70818
"Mooney,Molly",70819
"Nowacki,Amy",70820
"Yako,Matthew",70821
"Stoller,JamesK",70822
"vandenBoom,R",70823
"Haeselbarth,K",70824
"Afshar,F",70825
"Barrera,JohnFredy",70826
"Mira-Agudelo,Alejandro",70827
"Torroba,Roberto",70828
"Harada,Tomomi",70829
"Machida,Shigeki",70830
"Nishimura,Tomoharu",70831
"Kurosaka,Daijiro",70832
"Zaremba,AndreiA",70833
"MacFarlane,DuncanL",70834
"Tseng,Wei-Che",70835
"Stark,AndrewJ",70836
"Briggs,RichardW",70837
"Gopinath,KaundinyaS",70838
"Cheshkov,Sergey",70839
"White,KeithD",70840
"Adams,JamieL",70841
"Lizarraga,KarloJ",70842
"Waddell,EmmaM",70843
"Myers,TaylorL",70844
"Jensen-Roberts,Stella",70845
"Modica,JosephS",70846
"Schneider,RuthB",70847
"Farag,Mina",70848
"Olaogun,Idowu",70849
"Rezai,AR",70850
"Hund,M",70851
"Kronberg,E",70852
"Zonenshayn,M",70853
"Cappell,J",70854
"Ribary,U",70855
"Llinás,R",70856
"Urquiza,R",70857
"Ruiz-Rico,R",70858
"Tejero,C",70859
"Gago,A",70860
"Suradi,SaifullahHarith",70861
"Abdullah,KamarulAmin",70862
"Mattu,MJ",70863
"Liu,Yang",70864
"Zhang,Hua",70865
"Nagy,Brigitta",70866
"Galata,DoriánLászló",70867
"Farkas,Attila",70868
"Nagy,ZsomborKristóf",70869
"Chong,NgKee",70870
"ChuShanElaine,Chew",70871
"deKorne,DirkF",70872
